Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/05 15:07:21.7638,85.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.8,15.8,37.1,15.78,2022/07/04,22:57:09,-51.2212786,71.1414453,-0.755,10
2022/07/05 15:07:21.7913,85.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.83,15.89,37,15.8,2022/07/04,22:57:10,-51.2212798,71.1414411,-1.802,10
2022/07/05 15:07:21.8165,85.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.99,37,15.81,2022/07/04,22:57:11,-51.221286,71.1414349,-2.807,10
2022/07/05 15:07:21.8426,85.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.88,37.2,15.81,2022/07/04,22:57:12,-51.221289,71.1414329,-3.417,10
2022/07/05 15:07:21.8650,85.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.83,15.76,37.3,15.8,2022/07/04,22:57:13,-51.2213215,71.14145,-0.62,10
2022/07/05 15:07:21.8943,85.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.74,37.3,15.8,2022/07/04,22:57:14,-51.2213322,71.1414452,-0.429,10
2022/07/05 15:07:21.9201,85.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.83,15.93,37,15.8,2022/07/04,22:57:15,-51.2213331,71.1414394,-0.352,10
2022/07/05 15:07:21.9465,85.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.78,15.95,37.1,15.8,2022/07/04,22:57:16,-51.2213305,71.1414371,-1.356,10
2022/07/05 15:07:21.9729,85.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.83,37.4,15.77,2022/07/04,22:57:17,-51.2213285,71.1414336,-1.474,10
2022/07/05 15:07:21.9984,85.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.86,15.83,37,15.8,2022/07/04,22:57:18,-51.2213286,71.1414394,-1.051,10
2022/07/05 15:07:22.0250,85.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.75,15.86,36.7,15.81,2022/07/04,22:57:19,-51.2213241,71.1414449,-0.678,10
2022/07/05 15:07:22.0500,85.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.81,15.94,36.5,15.81,2022/07/04,22:57:20,-51.2213237,71.1414407,-2.057,10
2022/07/05 15:07:22.0765,85.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.84,15.84,36.6,15.83,2022/07/04,22:57:21,-51.2213284,71.1414385,-2.973,10
2022/07/05 15:07:22.1021,85.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.83,15.85,36.5,15.83,2022/07/04,22:57:22,-51.2213232,71.1414372,-2.783,10
2022/07/05 15:07:22.1291,85.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.78,15.82,36.6,15.8,2022/07/04,22:57:23,-51.2213227,71.1414357,-2.513,10
2022/07/05 15:07:22.1546,85.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,16.07,36.5,15.84,2022/07/04,22:57:24,-51.2213298,71.1414328,-2.297,10
2022/07/05 15:07:22.1805,85.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,16.04,36.6,15.85,2022/07/04,22:57:25,-51.2213318,71.1414333,-1.658,10
2022/07/05 15:07:22.2066,85.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.79,36.7,15.84,2022/07/04,22:57:26,-51.2213327,71.1414343,-1.039,10
2022/07/05 15:07:22.2325,85.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.6,37.1,15.84,2022/07/04,22:57:27,-51.2213343,71.1414345,-0.781,10
2022/07/05 15:07:22.2582,85.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.78,15.59,37.2,15.85,2022/07/04,22:57:28,-51.2213339,71.1414366,-0.775,10
2022/07/05 15:07:22.2835,85.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.59,37.2,15.85,2022/07/04,22:57:28,-51.2213339,71.1414366,-0.775,10
2022/07/05 15:07:22.2845,85.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.81,37.3,15.87,2022/07/04,22:57:29,-51.2213362,71.1414355,-0.976,10
2022/07/05 15:07:22.3103,85.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.78,15.85,37.4,15.88,2022/07/04,22:57:30,-51.2213434,71.1414312,-2.144,10
2022/07/05 15:07:22.3364,85.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.78,15.93,37.7,15.88,2022/07/04,22:57:31,-51.2213498,71.1414266,-3.324,10
2022/07/05 15:07:22.3621,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.75,15.91,37.9,15.91,2022/07/04,22:57:32,-51.2213532,71.1414282,-4.111,10
2022/07/05 15:07:22.3760,85.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.76,15.92,38,15.91,2022/07/04,22:57:33,-51.2213582,71.1414342,-5.115,10
2022/07/05 15:07:22.4141,85.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.77,15.78,38,15.89,2022/07/04,22:57:34,-51.2213547,71.1414371,-5.788,10
2022/07/05 15:07:22.4408,85.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.7,15.75,37.9,15.91,2022/07/04,22:57:35,-51.2213545,71.1414342,-7.131,10
2022/07/05 15:07:22.4660,85.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.75,37.5,15.89,2022/07/04,22:57:36,-51.2213612,71.1414331,-9.116,10
2022/07/05 15:07:22.4819,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.84,15.72,37.2,15.89,2022/07/04,22:57:37,-51.2213705,71.1414392,-7.701,10
2022/07/05 15:07:22.5139,85.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.81,15.66,37.1,15.88,2022/07/04,22:57:38,-51.2213663,71.1414266,-10.038,10
2022/07/05 15:07:22.5417,85.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.77,15.66,37.1,15.88,2022/07/04,22:57:38,-51.2213663,71.1414266,-10.038,10
2022/07/05 15:07:22.5418,85.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.77,15.65,37,15.87,2022/07/04,22:57:39,-51.2213532,71.1414201,-9.043,10
2022/07/05 15:07:22.5661,85.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.96,37.1,15.88,2022/07/04,22:57:40,-51.2213555,71.1414171,-9.84,10
2022/07/05 15:07:22.5924,85.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.68,37,15.85,2022/07/04,22:57:41,-51.2213503,71.1414126,-11.043,10
2022/07/05 15:07:22.6188,85.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.85,15.56,37.1,15.84,2022/07/04,22:57:42,-51.2213361,71.14142,-12.127,10
2022/07/05 15:07:22.6442,85.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.84,15.45,37.3,15.83,2022/07/04,22:57:43,-51.2213396,71.1414217,-11.959,10
2022/07/05 15:07:22.6709,85.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.79,15.56,37.4,15.83,2022/07/04,22:57:44,-51.2213455,71.1414192,-11.892,10
2022/07/05 15:07:22.6969,86.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.82,15.67,37.3,15.84,2022/07/04,22:57:45,-51.2213561,71.1414338,-11.058,10
2022/07/05 15:07:22.7233,86.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.81,15.68,37,15.85,2022/07/04,22:57:46,-51.2213645,71.1414483,-10.723,10
2022/07/05 15:07:22.7478,86.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.84,15.64,36.7,15.85,2022/07/04,22:57:47,-51.2213624,71.1414422,-11.895,10
2022/07/05 15:07:22.7757,86.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.86,15.69,36.4,15.85,2022/07/04,22:57:48,-51.221367,71.1414421,-12.973,10
2022/07/05 15:07:22.7996,86.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.85,15.56,36.6,15.85,2022/07/04,22:57:49,-51.2213612,71.1414431,-13.299,10
2022/07/05 15:07:22.8266,86.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.86,15.54,36.9,15.81,2022/07/04,22:57:50,-51.2213624,71.1414478,-12.647,10
2022/07/05 15:07:22.8521,86.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,15.57,37.2,15.8,2022/07/04,22:57:51,-51.2213542,71.1414388,-15.108,10
2022/07/05 15:07:22.8781,86.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.94,15.61,37.4,15.8,2022/07/04,22:57:52,-51.2213474,71.1414344,-15.159,10
2022/07/05 15:07:22.9044,86.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.89,15.61,37.5,15.77,2022/07/04,22:57:53,-51.2213328,71.141429,-15.484,10
2022/07/05 15:07:22.9303,86.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.91,15.64,37.8,15.78,2022/07/04,22:57:54,-51.2213236,71.1414261,-15.334,10
2022/07/05 15:07:22.9573,86.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.92,15.67,38.3,15.77,2022/07/04,22:57:55,-51.2213202,71.1414263,-14.195,10
2022/07/05 15:07:22.9817,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,15.67,38.3,15.77,2022/07/04,22:57:56,-51.2213172,71.1414292,-12.731,10
2022/07/05 15:07:23.0075,86.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.92,15.68,38.3,15.76,2022/07/04,22:57:57,-51.2213138,71.1414289,-11.771,10
2022/07/05 15:07:23.0348,86.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,15.76,38.3,15.76,2022/07/04,22:57:58,-51.2213126,71.1414283,-10.997,10
