Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/08 10:35:25.6231,23.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.1,10.48,60.8,12,2022/07/07,17:15:17,-51.2046908,71.142967,18.716,13
2022/07/08 10:35:25.6489,23.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.02,9.47,60.8,11.78,2022/07/07,17:15:18,-51.2046947,71.142967,20.141,13
2022/07/08 10:35:25.6756,23.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.84,9.04,61.1,11.59,2022/07/07,17:15:19,-51.2047038,71.1429617,20.647,13
2022/07/08 10:35:25.7011,23.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.75,8.95,61.5,11.38,2022/07/07,17:15:20,-51.204713,71.1429563,21.254,13
2022/07/08 10:35:25.7277,23.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.55,8.93,61.9,11.23,2022/07/07,17:15:21,-51.2047145,71.1429521,21.736,13
2022/07/08 10:35:25.7539,24.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.5,9,62.3,11.12,2022/07/07,17:15:22,-51.2047161,71.142951,22.834,13
2022/07/08 10:35:25.7791,24.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.35,9.12,62.8,11.01,2022/07/07,17:15:23,-51.2047202,71.14295,23.924,13
2022/07/08 10:35:25.8064,24.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.23,9.07,63.2,10.89,2022/07/07,17:15:24,-51.204718,71.1429492,24.365,13
2022/07/08 10:35:25.8316,24.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.12,9.04,63.6,10.82,2022/07/07,17:15:25,-51.2047155,71.1429487,25.617,13
2022/07/08 10:35:25.8574,24.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.92,9.05,64,10.74,2022/07/07,17:15:26,-51.2047204,71.1429437,26.438,13
