Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/07 14:15:12.7849,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,11.03,62.3,11.89,2015/10/18,00:01:06,0,0,-17,0,
2022/07/07 14:15:13.3928,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.43,12.83,48.6,13.87,2022/07/06,13:29:32,-51.1692847,71.1476569,144.98,4,
2022/07/07 14:15:13.4237,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.47,12.96,48.6,13.89,2022/07/06,13:29:33,-51.1693139,71.1476553,141.421,4,
2022/07/07 14:15:13.4500,0.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.47,13.16,48.6,13.92,2022/07/06,13:29:34,-51.1694168,71.1476497,133.771,4,
2022/07/07 14:15:13.4749,0.690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,13.11,48.5,13.98,2022/07/06,13:29:35,-51.1694522,71.1476435,129.894,4,
2022/07/07 14:15:13.5010,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.43,12.98,48.4,13.99,2022/07/06,13:29:36,-51.1694492,71.147639,128.454,4,
2022/07/07 14:15:13.5270,0.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,13.2,48.6,14.03,2022/07/06,13:29:37,-51.1694739,71.1476321,125.162,4,
2022/07/07 14:15:13.5524,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,13.25,48.6,14.07,2022/07/06,13:29:38,-51.1694654,71.14763,124.714,4,
2022/07/07 14:15:13.5789,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.45,13.38,48.7,14.11,2022/07/06,13:29:39,-51.1694815,71.1476246,122.503,4,
2022/07/07 14:15:13.6048,0.820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.47,13.55,48.8,14.17,2022/07/06,13:29:40,-51.1695041,71.1476186,120.265,4,
2022/07/07 14:15:13.6317,0.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.43,13.37,48.6,14.18,2022/07/06,13:29:41,-51.170185,71.1477954,104.863,4,
2022/07/07 14:15:13.6570,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.46,13.1,48.4,14.18,2022/07/06,13:29:42,-51.1702006,71.1478022,105.498,4,
2022/07/07 14:15:13.6832,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.43,13.2,48.3,14.21,2022/07/06,13:29:43,-51.1702389,71.1478057,104.82,4,
2022/07/07 14:15:13.7092,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.49,13.12,48.2,14.22,2022/07/06,13:29:44,-51.1702597,71.147813,106.264,4,
2022/07/07 14:15:13.7343,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.46,13.07,48,14.27,2022/07/06,13:29:45,-51.1702749,71.14782,107.691,4,
2022/07/07 14:15:13.7600,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,12.92,47.8,14.27,2022/07/06,13:29:46,-51.1702867,71.1478253,108.975,4,
2022/07/07 14:15:13.7863,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.47,12.76,47.7,14.28,2022/07/06,13:29:47,-51.1702921,71.147829,110.045,4,
2022/07/07 14:15:13.8123,1.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.45,12.96,47.5,14.32,2022/07/06,13:29:48,-51.1703016,71.1478343,112.033,4,
2022/07/07 14:15:13.8388,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.45,13.01,47.4,14.34,2022/07/06,13:29:49,-51.1703682,71.1478666,114.331,5,
2022/07/07 14:15:13.8647,1.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,12.82,47.3,14.34,2022/07/06,13:29:50,-51.170401,71.1478823,115.504,5,
2022/07/07 14:15:13.8911,1.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.44,12.93,47.4,14.4,2022/07/06,13:29:51,-51.1704268,71.147893,116.067,5,
2022/07/07 14:15:13.9171,1.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.49,13.01,47.2,14.4,2022/07/06,13:29:52,-51.170439,71.1478991,116.418,5,
2022/07/07 14:15:13.9428,1.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.43,12.81,47.2,14.41,2022/07/06,13:29:53,-51.170448,71.1479025,115.911,5,
2022/07/07 14:15:13.9689,1.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.35,12.84,47.1,14.43,2022/07/06,13:29:54,-51.1704489,71.1479099,117.157,5,
2022/07/07 14:15:13.9951,1.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.48,13.04,47.2,14.47,2022/07/06,13:29:55,-51.1704519,71.1479181,118.252,5,
2022/07/07 14:15:14.0207,1.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.44,13.19,47.2,14.51,2022/07/06,13:29:56,-51.1704706,71.1479208,117.666,5,
2022/07/07 14:15:14.0468,1.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.46,13.28,47.1,14.52,2022/07/06,13:29:57,-51.1704798,71.1479203,116.9,5,
2022/07/07 14:15:14.0728,1.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.41,12.9,46.9,14.52,2022/07/06,13:29:58,-51.1704849,71.1479157,115.124,5,
