Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/11 01:51:24.0788,114.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.48,5.9,53.6,8.54,2022/07/10,20:28:29,-51.1464487,71.1549602,509.676,14
2022/07/11 01:51:24.1044,114.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.39,5.84,53.6,8.5,2022/07/10,20:28:30,-51.1464452,71.1549599,509.474,14
2022/07/11 01:51:24.1300,114.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.38,5.71,53.6,8.47,2022/07/10,20:28:31,-51.1464455,71.1549604,509.438,14
2022/07/11 01:51:24.1556,114.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.53,5.68,53.5,8.44,2022/07/10,20:28:32,-51.1464489,71.1549606,510.044,14
2022/07/11 01:51:24.1723,114.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.42,5.63,53.6,8.43,2022/07/10,20:28:33,-51.1464495,71.1549609,510.532,14
2022/07/11 01:51:24.2035,114.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4,5.67,54.1,8.4,2022/07/10,20:28:34,-51.1464498,71.1549609,510.849,14
2022/07/11 01:51:24.2302,114.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4,5.67,54.4,8.38,2022/07/10,20:28:35,-51.146451,71.1549606,511.404,14
2022/07/11 01:51:24.2567,114.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.41,5.83,54.7,8.35,2022/07/10,20:28:36,-51.1464506,71.1549601,511.808,13
2022/07/11 01:51:24.2834,114.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4,5.9,54.6,8.34,2022/07/10,20:28:37,-51.1464505,71.1549594,512.251,14
2022/07/11 01:51:24.3088,114.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.43,5.83,54.4,8.31,2022/07/10,20:28:38,-51.1464512,71.1549588,512.746,14
