Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/07 14:20:40.7935,33.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.06,12.33,31.5,17.04,2022/07/06,17:57:25,-51.1464247,71.1548775,473.043,4
2022/07/07 14:20:40.8195,33.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.03,11.62,31.4,16.88,2022/07/06,17:57:26,-51.1463875,71.1548614,468.428,4
2022/07/07 14:20:40.8312,33.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.04,11.23,32,16.81,2022/07/06,17:57:27,-51.1463839,71.1548369,460.912,4
2022/07/07 14:20:40.8715,33.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.07,11.52,33.6,16.73,2022/07/06,17:57:28,-51.1463392,71.1548389,469.062,4
2022/07/07 14:20:40.8977,33.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.05,11.47,33.3,16.67,2022/07/06,17:57:29,-51.1462723,71.1548513,489.852,4
2022/07/07 14:20:40.9235,33.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.06,11.73,34.4,16.6,2022/07/06,17:57:30,-51.1461761,71.1548713,506.586,4
2022/07/07 14:20:40.9496,34.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.04,10.72,32.6,16.26,2022/07/06,17:57:31,-51.1461558,71.1548703,511.541,4
2022/07/07 14:20:40.9756,34.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.08,10.14,32.9,16.04,2022/07/06,17:57:32,-51.1461225,71.1549254,547.857,4
2022/07/07 14:20:41.0018,34.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.02,10.03,33.1,15.95,2022/07/06,17:57:33,-51.146125,71.1549107,534.892,4
2022/07/07 14:20:41.0271,34.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.07,9.6,32.4,15.83,2022/07/06,17:57:34,-51.1461246,71.1549086,526.267,4
