Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/03 23:52:13.1284,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.48,9.5,59.9,9.95,2015/10/18,23:52:12,0,0,-17,0,
2022/07/03 23:52:13.6128,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.61,31.31,13.2,30.18,2022/07/03,16:07:42,-51.1686719,71.1536961,386.955,9,
2022/07/03 23:52:13.6439,0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.51,31.19,14,29.75,2022/07/03,16:07:43,-51.1686762,71.1536949,387.463,9,
2022/07/03 23:52:13.6597,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.56,31.11,14,29.75,2022/07/03,16:07:44,-51.1686774,71.1536945,387.749,9,
2022/07/03 23:52:13.6909,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.61,31.11,14.1,29.75,2022/07/03,16:07:45,-51.1686762,71.1536951,387.711,9,
2022/07/03 23:52:13.7222,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.64,31.07,14,29.74,2022/07/03,16:07:46,-51.1686763,71.1536948,387.945,9,
2022/07/03 23:52:13.7378,0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.64,31.11,14,29.75,2022/07/03,16:07:47,-51.1686775,71.1536948,388.189,9,
2022/07/03 23:52:13.7690,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.65,31.19,14.1,29.75,2022/07/03,16:07:48,-51.1686786,71.1536959,388.079,9,
2022/07/03 23:52:13.8003,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.19,14.1,29.76,2022/07/03,16:07:49,-51.1686784,71.1536962,388.155,9,
2022/07/03 23:52:13.8159,0.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.11,14.1,29.76,2022/07/03,16:07:50,-51.168676,71.1536965,388.049,9,
2022/07/03 23:52:13.8470,0.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.15,14.1,29.76,2022/07/03,16:07:51,-51.1686746,71.1536966,388.041,9,
2022/07/03 23:52:13.8785,0.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.7,31.11,14.1,29.76,2022/07/03,16:07:52,-51.1686742,71.1536976,387.92,9,
2022/07/03 23:52:13.8941,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.69,31.11,14.1,29.79,2022/07/03,16:07:53,-51.1686744,71.153698,387.918,9,
2022/07/03 23:52:13.9253,0.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.65,31.07,14.1,29.79,2022/07/03,16:07:54,-51.1686746,71.1536983,387.961,9,
2022/07/03 23:52:13.9566,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.13,14.1,29.79,2022/07/03,16:07:55,-51.1686737,71.1536984,387.971,9,
2022/07/03 23:52:13.9722,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.11,14.1,29.79,2022/07/03,16:07:56,-51.168672,71.1536988,387.776,9,
2022/07/03 23:52:14.0034,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.69,31.11,14.1,29.79,2022/07/03,16:07:57,-51.1686729,71.1536978,387.983,9,
2022/07/03 23:52:14.0347,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.65,31.07,14.1,29.79,2022/07/03,16:07:58,-51.168672,71.1536977,387.845,9,
2022/07/03 23:52:14.0503,0.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.17,14.1,29.8,2022/07/03,16:07:59,-51.1686733,71.153698,387.703,9,
2022/07/03 23:52:14.0814,0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.13,14,29.79,2022/07/03,16:08:00,-51.1686745,71.1536992,387.368,9,
2022/07/03 23:52:14.1128,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.13,14,29.8,2022/07/03,16:08:01,-51.1686747,71.153699,387.297,9,
2022/07/03 23:52:14.1284,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.13,14,29.83,2022/07/03,16:08:02,-51.1686726,71.1536986,387.131,9,
2022/07/03 23:52:14.1597,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.66,31.09,14,29.83,2022/07/03,16:08:03,-51.1686719,71.1536987,386.911,9,
2022/07/03 23:52:14.1909,1.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.62,31.11,14,29.84,2022/07/03,16:08:04,-51.1686707,71.1536983,386.889,9,
2022/07/03 23:52:14.2066,1.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.66,31.11,14,29.84,2022/07/03,16:08:05,-51.1686691,71.1536985,386.81,9,
2022/07/03 23:52:14.2378,1.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.01,14,29.84,2022/07/03,16:08:06,-51.1686701,71.1536976,387.065,9,
2022/07/03 23:52:14.2691,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.67,31.13,14,29.86,2022/07/03,16:08:07,-51.1686696,71.1536966,387.368,9,
2022/07/03 23:52:14.2847,1.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.65,31.11,14.1,29.86,2022/07/03,16:08:08,-51.1686679,71.1536967,387.364,9,
2022/07/03 23:52:14.3158,1.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.68,31.11,14.1,29.88,2022/07/03,16:08:09,-51.168664,71.1536983,386.829,9,
2022/07/03 23:52:14.3472,1.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.73,31.07,14.1,29.87,2022/07/03,16:08:10,-51.1686615,71.1536989,386.564,9,
2022/07/03 23:52:14.3628,1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.72,31.11,14.1,29.88,2022/07/03,16:08:11,-51.1686588,71.153699,386.422,9,
2022/07/03 23:52:14.3784,1.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.71,31.11,14.2,29.88,2022/07/03,16:08:12,-51.1686549,71.1536999,385.94,9,
