Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/03 16:06:11.7139,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.66,33.28,11.6,31.91,2015/10/18,16:06:10,0,0,-17,0,
2022/07/03 16:06:12.7814,1.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.4,12.96,43.7,14.45,2022/07/03,13:49:43,-51.2043917,71.1429723,24.411,8,
2022/07/03 16:06:12.8070,1.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.36,12.8,43.6,14.38,2022/07/03,13:49:44,-51.2044008,71.1429738,26.635,8,
2022/07/03 16:06:12.8328,1.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.31,12.86,43.6,14.4,2022/07/03,13:49:45,-51.2043978,71.1429754,26.298,8,
2022/07/03 16:06:12.8593,1.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.35,12.82,43.6,14.38,2022/07/03,13:49:46,-51.204398,71.1429779,26.231,8,
2022/07/03 16:06:12.8846,1.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.34,12.82,43.6,14.38,2022/07/03,13:49:47,-51.2043976,71.1429797,25.367,8,
2022/07/03 16:06:12.9110,1.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.36,12.79,43.6,14.38,2022/07/03,13:49:48,-51.2044007,71.1429791,24.243,8,
2022/07/03 16:06:12.9370,1.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.39,12.81,43.6,14.4,2022/07/03,13:49:49,-51.2044009,71.1429805,23.049,8,
2022/07/03 16:06:12.9640,1.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.35,12.83,43.6,14.4,2022/07/03,13:49:50,-51.2044005,71.1429793,22.204,8,
2022/07/03 16:06:12.9889,1.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.35,12.83,43.6,14.4,2022/07/03,13:49:51,-51.2043978,71.1429806,20.872,8,
