Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/09 01:59:54.3285,34.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.46,8.47,66.2,11.27,2022/07/08,13:29:10,-51.1703359,71.1480343,128.533,6
2022/07/09 01:59:54.3552,34.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.55,8.09,66.4,11.16,2022/07/08,13:29:11,-51.1703384,71.1480342,130.308,6
2022/07/09 01:59:54.3812,34.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.39,8.24,66.7,11.12,2022/07/08,13:29:12,-51.1703472,71.148035,131.675,6
2022/07/09 01:59:54.4077,34.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.39,8.7,67.3,11.11,2022/07/08,13:29:13,-51.1703446,71.1480322,132.615,6
2022/07/09 01:59:54.4324,34.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.44,8.75,67.6,11.07,2022/07/08,13:29:14,-51.1703469,71.148033,132.866,6
2022/07/09 01:59:54.4594,34.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.45,8.83,67.8,11.07,2022/07/08,13:29:15,-51.1703447,71.148035,133.314,6
2022/07/09 01:59:54.4853,34.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.45,9.09,67.9,11.11,2022/07/08,13:29:16,-51.1703403,71.148036,133.679,6
2022/07/09 01:59:54.5118,35.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.36,8.77,68.5,11.05,2022/07/08,13:29:17,-51.1703425,71.1480359,133.817,6
2022/07/09 01:59:54.5374,35.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.45,8.41,70.6,11.07,2022/07/08,13:29:18,-51.1703452,71.1480361,134.118,6
2022/07/09 01:59:54.5637,35.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.44,8.49,71.6,11.14,2022/07/08,13:29:19,-51.170347,71.1480359,134.756,7
2022/07/09 01:59:54.5895,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.41,8.56,70.6,11.1,2022/07/08,13:29:20,-51.1703512,71.1480353,134.899,7
2022/07/09 01:59:54.6151,35.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.5,8.88,70,11.1,2022/07/08,13:29:21,-51.1703583,71.1480359,134.479,7
