Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/11 01:47:28.9802,87.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.13,13.99,42.1,18.27,2022/07/10,18:38:30,-51.17043,71.1480289,118.892,6
2022/07/11 01:47:29.0062,87.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.17,13.79,42.2,18.24,2022/07/10,18:38:31,-51.1704531,71.1480293,119.082,6
2022/07/11 01:47:29.0318,87.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.17,14.07,42.3,18.26,2022/07/10,18:38:32,-51.1704513,71.1480284,120.342,6
2022/07/11 01:47:29.0577,87.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.11,14.79,42.4,18.35,2022/07/10,18:38:33,-51.1704255,71.1480353,119.024,6
2022/07/11 01:47:29.0835,87.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.14,14.83,42.5,18.4,2022/07/10,18:38:34,-51.1703988,71.1480407,117.143,6
2022/07/11 01:47:29.0946,87.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.14,15.66,42.5,18.45,2022/07/10,18:38:35,-51.1704228,71.1480381,119.857,6
2022/07/11 01:47:29.1105,87.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.14,15.66,42.5,18.45,2022/07/10,18:38:35,-51.1704228,71.1480381,119.857,6
2022/07/11 01:47:29.1366,87.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.14,15.26,42.5,18.49,2022/07/10,18:38:36,-51.1704197,71.1480386,119.584,6
2022/07/11 01:47:29.1617,87.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.13,15.47,42.6,18.61,2022/07/10,18:38:37,-51.1704108,71.1480396,118.576,6
2022/07/11 01:47:29.1880,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.17,16.07,42.5,18.72,2022/07/10,18:38:38,-51.1704153,71.1480361,118.988,6
2022/07/11 01:47:29.2144,87.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.13,15.48,42.1,18.74,2022/07/10,18:38:39,-51.1704139,71.1480335,118.974,6
2022/07/11 01:47:29.2404,87.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.1,14.06,42,18.64,2022/07/10,18:38:40,-51.1704119,71.148031,119.218,6
2022/07/11 01:47:29.2659,87.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.16,13.27,42.1,18.54,2022/07/10,18:38:41,-51.1703982,71.1480324,118.483,6
2022/07/11 01:47:29.2922,87.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.15,14.24,42.2,18.57,2022/07/10,18:38:42,-51.1703966,71.1480311,118.551,6
2022/07/11 01:47:29.3180,87.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.16,14.85,42.2,18.64,2022/07/10,18:38:43,-51.1703863,71.148034,117.676,6
2022/07/11 01:47:29.3310,87.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.08,14.96,42.2,18.65,2022/07/10,18:38:44,-51.1703774,71.1480368,117.05,6
2022/07/11 01:47:29.3702,87.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.13,14.49,42.3,18.6,2022/07/10,18:38:45,-51.170374,71.1480366,116.678,6
2022/07/11 01:47:29.3970,87.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.16,15.18,42.5,18.67,2022/07/10,18:38:46,-51.1703732,71.1480349,116.44,6
