Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/11 01:46:58.4028,56.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.58,14.64,42.9,19,2022/07/10,15:02:03,-51.221469,71.1414333,-2.248,11
2022/07/11 01:46:58.4279,56.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.6,14.11,42.9,18.76,2022/07/10,15:02:04,-51.2214712,71.1414339,-1.915,11
2022/07/11 01:46:58.4547,56.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.41,12.85,42.9,18.3,2022/07/10,15:02:05,-51.221471,71.1414339,-1.628,11
2022/07/11 01:46:58.4794,56.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.53,12.42,43.3,17.86,2022/07/10,15:02:06,-51.2214711,71.1414339,-1.628,11
2022/07/11 01:46:58.4804,56.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.53,12.42,43.3,17.86,2022/07/10,15:02:06,-51.2214711,71.1414337,-1.76,11
2022/07/11 01:46:58.5053,56.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.54,12.16,43.6,17.56,2022/07/10,15:02:07,-51.221471,71.1414335,-1.213,11
2022/07/11 01:46:58.5320,56.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.52,11.16,44.3,17.18,2022/07/10,15:02:08,-51.2214738,71.1414313,-1.847,11
2022/07/11 01:46:58.5579,56.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.44,10.5,44.9,16.76,2022/07/10,15:02:09,-51.2214775,71.1414326,-1.698,11
2022/07/11 01:46:58.5839,56.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.36,9.4,45.5,16.31,2022/07/10,15:02:10,-51.2214799,71.1414366,-1.152,11
2022/07/11 01:46:58.6088,57.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.3,9.4,45.5,16.31,2022/07/10,15:02:10,-51.2214799,71.1414366,-1.152,11
