Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/03 16:06:20.5409,8.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.21,10.45,43.9,14.38,2022/07/03,13:57:11,-51.2045513,71.1429662,13.588,12
2022/07/03 16:06:20.5670,8.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.13,10.03,44.1,14.18,2022/07/03,13:57:12,-51.2045507,71.1429673,14.81,11
2022/07/03 16:06:20.5942,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.89,8.83,44,13.83,2022/07/03,13:57:13,-51.2045501,71.1429686,17.144,11
2022/07/03 16:06:20.6194,8.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.77,8.33,44.4,13.64,2022/07/03,13:57:14,-51.2045458,71.1429677,18.277,10
2022/07/03 16:06:20.6462,8.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.79,8.24,44.9,13.53,2022/07/03,13:57:15,-51.2045446,71.1429666,17.835,11
2022/07/03 16:06:20.6721,8.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.84,8.21,45.1,13.41,2022/07/03,13:57:16,-51.2045368,71.142965,18.224,10
2022/07/03 16:06:20.6972,8.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.74,8.19,45.5,13.27,2022/07/03,13:57:17,-51.2045297,71.1429628,18.235,10
2022/07/03 16:06:20.7232,9.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.7,8.14,45.8,13.15,2022/07/03,13:57:18,-51.2045309,71.1429619,19.237,10
2022/07/03 16:06:20.7498,9.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.6,8.11,46.2,12.97,2022/07/03,13:57:19,-51.2045392,71.1429622,19.917,11
2022/07/03 16:06:20.7754,9.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.57,8.09,46.5,12.81,2022/07/03,13:57:20,-51.2045327,71.1429619,20.973,10
2022/07/03 16:06:20.7914,9.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.48,8.11,46.8,12.66,2022/07/03,13:57:21,-51.2045298,71.1429612,22.715,10
2022/07/03 16:06:20.8229,9.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.31,8.09,47.1,12.52,2022/07/03,13:57:22,-51.204527,71.1429597,24.093,9
2022/07/03 16:06:20.8499,9.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.19,8.12,47.5,12.4,2022/07/03,13:57:23,-51.2045215,71.1429602,25.698,10
2022/07/03 16:06:20.8758,9.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,8.12,47.9,12.28,2022/07/03,13:57:24,-51.2045225,71.1429604,27.224,10
2022/07/03 16:06:20.9007,9.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.92,8.14,48.2,12.19,2022/07/03,13:57:25,-51.2045249,71.1429596,28.201,10
2022/07/03 16:06:20.9284,9.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.76,8.06,48.8,12.1,2022/07/03,13:57:26,-51.2045258,71.142959,29.53,9
2022/07/03 16:06:20.9539,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.58,8.05,49,12,2022/07/03,13:57:27,-51.2045246,71.1429575,30.414,9
2022/07/03 16:06:20.9795,9.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.45,8.01,49.3,11.91,2022/07/03,13:57:28,-51.2045406,71.1429571,32.163,11
2022/07/03 16:06:21.0019,9.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.32,7.97,49.7,11.83,2022/07/03,13:57:29,-51.2045445,71.1429569,33.277,10
2022/07/03 16:06:21.0225,9.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.17,7.99,50,11.75,2022/07/03,13:57:30,-51.2045504,71.1429568,34.398,10
2022/07/03 16:06:21.0577,9.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.98,8.01,49.9,11.69,2022/07/03,13:57:31,-51.2045589,71.1429561,35.145,10
2022/07/03 16:06:21.0830,9.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.9,8.01,49.9,11.64,2022/07/03,13:57:32,-51.2045535,71.1429555,36.34,10
2022/07/03 16:06:21.1097,9.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.72,7.98,50,11.57,2022/07/03,13:57:33,-51.2045482,71.1429568,38.173,10
2022/07/03 16:06:21.1359,9.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.62,8,50.3,11.5,2022/07/03,13:57:34,-51.2045469,71.1429581,39.694,9
2022/07/03 16:06:21.1616,9.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.4,8,50.5,11.46,2022/07/03,13:57:35,-51.2045459,71.1429582,41.301,9
2022/07/03 16:06:21.1875,9.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.26,7.98,50.7,11.41,2022/07/03,13:57:36,-51.2045522,71.1429592,42.368,10
2022/07/03 16:06:21.2132,9.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.09,7.99,51,11.37,2022/07/03,13:57:37,-51.2045582,71.1429592,43.589,10
2022/07/03 16:06:21.2389,9.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.97,7.99,51.2,11.33,2022/07/03,13:57:38,-51.2045576,71.1429595,45.74,9
2022/07/03 16:06:21.2654,9.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.82,8,51.4,11.3,2022/07/03,13:57:39,-51.2045535,71.1429588,47.865,9
2022/07/03 16:06:21.2912,9.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.66,8.02,51.5,11.29,2022/07/03,13:57:40,-51.2045505,71.1429591,49.469,9
2022/07/03 16:06:21.3176,9.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.5,8.05,51.7,11.27,2022/07/03,13:57:41,-51.2045446,71.1429581,50.967,9
2022/07/03 16:06:21.3436,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.34,8.08,51.8,11.26,2022/07/03,13:57:42,-51.204548,71.142957,51.716,9
2022/07/03 16:06:21.3704,9.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.18,8.17,52.1,11.27,2022/07/03,13:57:43,-51.2045525,71.1429578,54.044,9
