Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/08 10:35:01.7450,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.73,12.66,67,12.48,2022/07/08,10:34:59,0,0,-17,0,
2022/07/08 10:35:02.4153,0.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,10.81,62.8,11.59,2022/07/07,14:18:51,-51.2213999,71.1404592,3.299,9,
2022/07/08 10:35:02.4418,0.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.45,10.85,62.8,11.59,2022/07/07,14:18:52,-51.2214041,71.1404564,3.41,9,
2022/07/08 10:35:02.4678,0.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.85,62.9,11.6,2022/07/07,14:18:53,-51.2214086,71.1404528,3.429,9,
2022/07/08 10:35:02.4933,0.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.24,10.83,62.9,11.6,2022/07/07,14:18:54,-51.2214158,71.1404487,3.618,9,
2022/07/08 10:35:02.5196,0.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.24,10.86,62.9,11.6,2022/07/07,14:18:55,-51.2214223,71.1404446,3.777,9,
2022/07/08 10:35:02.5457,0.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.23,10.88,62.9,11.6,2022/07/07,14:18:56,-51.2214292,71.1404411,4.154,9,
2022/07/08 10:35:02.5720,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.23,10.88,62.9,11.6,2022/07/07,14:18:57,-51.2214308,71.1404397,4.129,9,
2022/07/08 10:35:02.5974,0.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,10.86,62.9,11.62,2022/07/07,14:18:58,-51.2214319,71.140439,4.101,9,
2022/07/08 10:35:02.6241,0.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.89,62.9,11.63,2022/07/07,14:18:59,-51.2214319,71.1404385,4.006,9,
2022/07/08 10:35:02.6503,0.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.88,62.9,11.62,2022/07/07,14:19:00,-51.2214363,71.1404368,4.375,9,
2022/07/08 10:35:02.6755,0.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.88,62.9,11.62,2022/07/07,14:19:01,-51.2214328,71.1404364,3.971,10,
2022/07/08 10:35:02.6873,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.85,62.9,11.62,2022/07/07,14:19:02,-51.2214298,71.1404358,3.81,10,
2022/07/08 10:35:02.7277,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.87,62.9,11.64,2022/07/07,14:19:03,-51.2214243,71.140436,3.357,10,
2022/07/08 10:35:02.7533,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.28,10.87,62.9,11.63,2022/07/07,14:19:04,-51.2214165,71.1404379,3.391,10,
2022/07/08 10:35:02.7796,1.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.87,62.9,11.64,2022/07/07,14:19:05,-51.221407,71.1404389,3.138,10,
2022/07/08 10:35:02.8054,1.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.87,63,11.63,2022/07/07,14:19:06,-51.221404,71.1404392,3.16,10,
2022/07/08 10:35:02.8317,1.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.32,10.88,63,11.63,2022/07/07,14:19:07,-51.2214026,71.1404391,3.144,10,
2022/07/08 10:35:02.8577,1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.28,10.89,63,11.64,2022/07/07,14:19:08,-51.2213998,71.1404383,3.054,10,
2022/07/08 10:35:02.8693,1.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,10.89,63,11.63,2022/07/07,14:19:09,-51.2213935,71.1404396,2.434,10,
2022/07/08 10:35:02.9094,1.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.26,10.83,63,11.64,2022/07/07,14:19:10,-51.2213924,71.1404396,2.563,10,
2022/07/08 10:35:02.9359,1.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.9,63,11.64,2022/07/07,14:19:11,-51.2213912,71.1404388,2.557,10,
2022/07/08 10:35:02.9532,1.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.89,63,11.63,2022/07/07,14:19:12,-51.2213905,71.1404369,2.446,10,
2022/07/08 10:35:02.9871,1.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.89,63,11.64,2022/07/07,14:19:13,-51.2213895,71.1404352,2.397,10,
2022/07/08 10:35:03.0138,1.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.28,10.89,63,11.64,2022/07/07,14:19:14,-51.221388,71.1404355,2.596,10,
2022/07/08 10:35:03.0400,1.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.92,63,11.63,2022/07/07,14:19:15,-51.2213864,71.1404349,2.387,10,
2022/07/08 10:35:03.0654,1.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.91,63,11.64,2022/07/07,14:19:16,-51.2213879,71.1404338,2.38,10,
2022/07/08 10:35:03.0917,1.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.91,63,11.64,2022/07/07,14:19:17,-51.2213876,71.1404346,2.318,10,
2022/07/08 10:35:03.1184,1.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.26,10.89,63,11.64,2022/07/07,14:19:18,-51.221385,71.1404361,2.108,10,
2022/07/08 10:35:03.1432,1.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,10.86,63,11.66,2022/07/07,14:19:18,-51.221385,71.1404361,2.108,10,
2022/07/08 10:35:03.1442,1.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,10.86,63,11.66,2022/07/07,14:19:19,-51.2213829,71.1404363,1.861,10,
2022/07/08 10:35:03.1697,1.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.9,63,11.64,2022/07/07,14:19:20,-51.2213839,71.1404362,2.053,10,
2022/07/08 10:35:03.1956,1.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.9,63,11.66,2022/07/07,14:19:21,-51.2213827,71.1404357,2.048,10,
2022/07/08 10:35:03.2114,1.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.9,63,11.66,2022/07/07,14:19:22,-51.2213828,71.1404338,2.132,10,
2022/07/08 10:35:03.2434,1.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.28,10.87,63,11.66,2022/07/07,14:19:23,-51.2213838,71.1404325,2.195,10,
2022/07/08 10:35:03.2701,1.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.88,62.9,11.66,2022/07/07,14:19:24,-51.221382,71.1404324,2.272,10,
2022/07/08 10:35:03.2957,1.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.27,10.89,62.9,11.68,2022/07/07,14:19:25,-51.2213811,71.1404337,2.754,10,
2022/07/08 10:35:03.3221,1.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.24,10.9,62.8,11.67,2022/07/07,14:19:26,-51.221378,71.140433,2.96,10,
2022/07/08 10:35:03.3479,1.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.24,10.87,63,11.68,2022/07/07,14:19:27,-51.2213816,71.1404299,3.395,10,
2022/07/08 10:35:03.3741,1.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.25,10.95,64.8,11.7,2022/07/07,14:19:28,-51.2213813,71.1404288,3.405,10,
2022/07/08 10:35:03.4001,1.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.26,11.02,65.8,11.74,2022/07/07,14:19:29,-51.2213821,71.140428,3.414,10,
2022/07/08 10:35:03.4259,1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,11.08,66.3,11.77,2022/07/07,14:19:30,-51.2213825,71.1404281,3.427,10,
2022/07/08 10:35:03.4374,1.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.43,11.89,60.8,13.17,2022/07/07,16:37:04,-51.2221126,71.1412457,-63.879,4,
2022/07/08 10:35:03.4778,1.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.47,11.99,60.6,13.21,2022/07/07,16:37:05,-51.2221181,71.1412572,-68.657,4,
2022/07/08 10:35:03.5044,1.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.34,11.3,60,13.12,2022/07/07,16:37:06,-51.2221039,71.1412644,-65.02,4,
2022/07/08 10:35:03.5300,1.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.92,59.4,13.08,2022/07/07,16:37:07,-51.2219021,71.1412594,-58.42,4,
2022/07/08 10:35:03.5556,1.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.56,59.1,12.96,2022/07/07,16:37:08,-51.2220703,71.1412209,-75.198,4,
2022/07/08 10:35:03.5817,1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.3,10.66,59.2,12.92,2022/07/07,16:37:09,-51.2220065,71.1412174,-75.318,4,
2022/07/08 10:35:03.6078,1.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.34,10.51,59,12.81,2022/07/07,16:37:10,-51.2219146,71.1412304,-67.924,4,
2022/07/08 10:35:03.6200,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.3,58.9,12.76,2022/07/07,16:37:11,-51.2213442,71.1414919,31.175,4,
2022/07/08 10:35:03.6599,1.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.35,10.41,58.9,12.78,2022/07/07,16:37:12,-51.2216768,71.1414975,26.379,4,
2022/07/08 10:35:03.6859,1.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.45,58.8,12.78,2022/07/07,16:37:13,-51.2222125,71.141451,2.887,4,
2022/07/08 10:35:03.7127,1.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.34,10.27,58.8,12.76,2022/07/07,16:37:14,-51.2222226,71.1414446,-4.915,4,
2022/07/08 10:35:03.7384,1.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.29,10.31,58.7,12.77,2022/07/07,16:37:15,-51.2223023,71.1414258,-10.442,4,
2022/07/08 10:35:03.7640,2.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.35,10.25,58.8,12.76,2022/07/07,16:37:16,-51.2222958,71.1414243,-12.348,4,
2022/07/08 10:35:03.7898,2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.34,10.09,58.9,12.7,2022/07/07,16:37:17,-51.2223806,71.1414166,-17.47,4,
2022/07/08 10:35:03.8160,2.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,10.07,59,12.67,2022/07/07,16:37:18,-51.2223852,71.1414123,-18.221,4,
2022/07/08 10:35:03.8421,2.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,9.96,59.3,12.63,2022/07/07,16:37:19,-51.2223885,71.1414108,-18.299,4,
2022/07/08 10:35:03.8597,2.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.36,10.15,59.5,12.63,2022/07/07,16:37:20,-51.2224375,71.1414204,-17.762,4,
2022/07/08 10:35:03.8937,2.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.39,9.94,59.6,12.6,2022/07/07,16:37:21,-51.2224932,71.1414295,-18.963,4,
2022/07/08 10:35:03.9198,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.36,9.86,59.8,12.6,2022/07/07,16:37:22,-51.222515,71.1414383,-19.623,4,
2022/07/08 10:35:03.9459,2.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,9.86,59.8,12.62,2022/07/07,16:37:23,-51.2225357,71.1414424,-20.317,4,
2022/07/08 10:35:03.9620,2.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,9.82,59.9,12.55,2022/07/07,16:37:24,-51.2225453,71.1414367,-21.947,4,
2022/07/08 10:35:03.9943,2.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,10.01,60,12.51,2022/07/07,16:37:25,-51.2225166,71.1414328,-21.882,4,
2022/07/08 10:35:04.0202,2.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.32,10.16,60.2,12.49,2022/07/07,16:37:26,-51.2224793,71.141443,-20.216,4,
2022/07/08 10:35:04.0463,2.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.23,60.5,12.48,2022/07/07,16:37:27,-51.2224604,71.1414605,-18.825,4,
2022/07/08 10:35:04.0727,2.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.38,10.17,60.5,12.44,2022/07/07,16:37:28,-51.2224811,71.1414662,-19.315,4,
2022/07/08 10:35:04.0991,2.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,9.63,60.5,12.37,2022/07/07,16:37:29,-51.2225521,71.1414749,-21.284,4,
2022/07/08 10:35:04.1240,2.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.31,10.07,60.8,12.38,2022/07/07,16:37:30,-51.2227097,71.14149,-25.044,4,
2022/07/08 10:35:04.1500,2.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.28,10.22,61,12.41,2022/07/07,16:37:31,-51.2228308,71.1415058,-27.97,4,
2022/07/08 10:35:04.1759,2.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.24,10.08,60.9,12.41,2022/07/07,16:37:32,-51.2229758,71.1415217,-31.712,4,
2022/07/08 10:35:04.2022,2.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.35,9.79,60.8,12.41,2022/07/07,16:37:33,-51.2229999,71.1415234,-31.541,4,
2022/07/08 10:35:04.2282,2.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.33,9.7,60.7,12.41,2022/07/07,16:37:34,-51.2230454,71.1415271,-31.891,4,
