Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/11 01:49:29.7154,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.66,8.78,69.8,8.77,2022/07/11,01:49:26,0,0,-17,0,
2022/07/11 01:49:30.2600,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.78,8.65,70.4,10.02,2022/07/09,01:57:59,-51.2212509,71.1404518,0.234,8,
2022/07/11 01:49:30.2905,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.73,8.8,70.4,10.03,2022/07/09,01:58:00,-51.2212524,71.1404534,-0.95,8,
2022/07/11 01:49:30.3174,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.71,8.8,70.3,10.03,2022/07/09,01:58:01,-51.2212577,71.1404546,-1.355,8,
2022/07/11 01:49:30.3333,0.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.65,8.77,70.3,10.03,2022/07/09,01:58:02,-51.2212608,71.1404539,-0.807,8,
2022/07/11 01:49:30.3686,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.69,8.81,70.2,10.03,2022/07/09,01:58:03,-51.2212632,71.1404528,0.077,8,
2022/07/11 01:49:30.3945,0.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,8.75,70.2,10.03,2022/07/09,01:58:04,-51.2212539,71.1404506,2.499,9,
2022/07/11 01:49:30.4212,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.72,8.75,70.2,10.03,2022/07/09,01:58:05,-51.2212383,71.1404494,3.14,9,
2022/07/11 01:49:30.4467,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.73,8.77,70.2,10.03,2022/07/09,01:58:06,-51.2212236,71.1404492,3.361,9,
2022/07/11 01:49:30.4730,0.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.12,17.08,23.3,18.74,2022/07/09,22:18:10,-51.1653648,71.1545292,450.147,5,
2022/07/11 01:49:30.4994,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.14,17.08,23.2,18.78,2022/07/09,22:18:11,-51.1653693,71.1545258,449.887,5,
2022/07/11 01:49:30.5252,0.810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.15,17.17,23.2,18.86,2022/07/09,22:18:12,-51.165361,71.1545135,450.01,5,
2022/07/11 01:49:30.5513,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.09,17.35,23.2,18.96,2022/07/09,22:18:13,-51.1653624,71.1545136,449.425,5,
2022/07/11 01:49:30.5780,0.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.1,16.97,23.1,18.97,2022/07/09,22:18:14,-51.1653893,71.1545246,447.809,5,
2022/07/11 01:49:30.6037,0.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.1,16.8,23.1,19,2022/07/09,22:18:15,-51.1654201,71.1545348,446.509,5,
2022/07/11 01:49:30.6289,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.14,16.82,22.9,19.04,2022/07/09,22:18:16,-51.165435,71.1545443,445.832,5,
2022/07/11 01:49:30.6548,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.15,16.98,22.8,19.12,2022/07/09,22:18:17,-51.1650723,71.1545266,455.321,6,
2022/07/11 01:49:30.6659,0.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.11,17.41,22.8,19.19,2022/07/09,22:18:18,-51.1650739,71.1545264,455.236,6,
2022/07/11 01:49:30.7071,0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.09,17.51,22.8,19.26,2022/07/09,22:18:19,-51.1653343,71.1542977,429.201,7,
2022/07/11 01:49:30.7330,1.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.11,17.96,22.7,19.35,2022/07/09,22:18:20,-51.1653406,71.15429,427.808,7,
2022/07/11 01:49:30.7591,1.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.13,17.82,22.5,19.42,2022/07/09,22:18:21,-51.1653303,71.1542916,427.626,7,
2022/07/11 01:49:30.7853,1.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.16,17.63,22.6,19.46,2022/07/09,22:18:22,-51.1653318,71.1542898,427.3,7,
2022/07/11 01:49:30.8111,1.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.14,17.57,22.6,19.5,2022/07/09,22:18:23,-51.1653329,71.1542862,426.883,7,
2022/07/11 01:49:30.8371,1.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.14,17.91,22.5,19.58,2022/07/09,22:18:24,-51.1653375,71.154285,426.93,7,
2022/07/11 01:49:30.8631,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.16,18.18,22.5,19.67,2022/07/09,22:18:25,-51.1653308,71.1542874,426.999,8,
2022/07/11 01:49:30.8889,1.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.17,18.22,22.4,19.72,2022/07/09,22:18:26,-51.1653271,71.1542897,427.04,8,
2022/07/11 01:49:30.9156,1.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.11,18.06,22.3,19.75,2022/07/09,22:18:27,-51.1653275,71.1542899,427.197,8,
2022/07/11 01:49:30.9410,1.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.16,17.85,22.2,19.79,2022/07/09,22:18:28,-51.1653227,71.1542902,427.138,8,
2022/07/11 01:49:30.9669,1.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.12,17.29,22.2,19.76,2022/07/09,22:18:29,-51.1653191,71.1542912,427.137,8,
2022/07/11 01:49:30.9930,1.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.12,17.48,22.3,19.8,2022/07/09,22:18:30,-51.16532,71.1542912,427.161,8,
2022/07/11 01:49:31.0187,1.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.14,17.87,22.4,19.84,2022/07/09,22:18:31,-51.165322,71.1542904,427.239,9,
