Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/05 22:59:34.4977,157.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.96,15.8,35.2,17.05,2022/07/05,21:59:11,-51.2214559,71.1414371,0.627,13
2022/07/05 22:59:34.5240,157.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.87,15.62,34.4,17,2022/07/05,21:59:12,-51.2214568,71.141437,0.634,13
2022/07/05 22:59:34.5503,157.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.94,15.44,33.6,16.93,2022/07/05,21:59:13,-51.2214593,71.1414365,1.078,13
2022/07/05 22:59:34.5760,157.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.92,14.89,32,16.77,2022/07/05,21:59:14,-51.2214628,71.1414351,1.173,13
2022/07/05 22:59:34.6025,158.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.79,14.72,31.3,16.6,2022/07/05,21:59:15,-51.2214627,71.1414341,1.286,13
2022/07/05 22:59:34.6277,158.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.69,14.59,30.9,16.44,2022/07/05,21:59:16,-51.2214624,71.1414337,2.135,13
2022/07/05 22:59:34.6543,158.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.59,14.42,30.9,16.28,2022/07/05,21:59:17,-51.2214634,71.1414329,2.569,13
2022/07/05 22:59:34.6801,158.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.54,14.29,31.1,16.13,2022/07/05,21:59:18,-51.2214648,71.1414346,4.545,13
2022/07/05 22:59:34.7058,158.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.43,14.29,31.4,15.98,2022/07/05,21:59:19,-51.2214633,71.1414376,5.516,13
2022/07/05 22:59:34.7328,158.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.18,14.47,31.7,15.87,2022/07/05,21:59:20,-51.2214655,71.1414406,7.543,13
