Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count
2022/07/05 22:54:56.7924,18.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.56,15.05,39.8,15.16,2022/07/05,21:10:52,-51.1703098,71.1479982,119.387,7
2022/07/05 22:54:56.8181,18.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.68,14.92,39.8,15.16,2022/07/05,21:10:53,-51.1703102,71.1479934,121.245,7
2022/07/05 22:54:56.8447,18.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.61,14.89,39.7,15.17,2022/07/05,21:10:54,-51.1703034,71.1479906,121.094,7
2022/07/05 22:54:56.8701,18.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.65,14.68,39.4,15.14,2022/07/05,21:10:55,-51.1703071,71.1479922,120.646,8
2022/07/05 22:54:56.8965,18.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.71,14.8,39.4,15.17,2022/07/05,21:10:56,-51.1703152,71.1479973,120.389,8
2022/07/05 22:54:56.9228,18.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.67,14.58,39.1,15.13,2022/07/05,21:10:57,-51.170327,71.1480021,120.391,8
2022/07/05 22:54:56.9481,18.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.6,14.57,39,15.12,2022/07/05,21:10:58,-51.1703412,71.1480051,121.274,8
2022/07/05 22:54:56.9742,18.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.65,14.62,39,15.1,2022/07/05,21:10:59,-51.1703427,71.1480029,122.413,8
2022/07/05 22:54:57.0007,18.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.59,14.53,39,15.07,2022/07/05,21:11:00,-51.17035,71.1480061,122.821,8
2022/07/05 22:54:57.0266,18.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.68,14.59,38.9,15.07,2022/07/05,21:11:01,-51.1703614,71.14801,123.229,8
