Time,COM Elapse,0-Pressure,0-Pressure Temperature,0-Humidity,0-Humidity Temperature,1-EE03 Humidity,1-EE03 Humidity Temperature,2-Sensor Temperature,2-Object Temperature,3-GPS Latitude,3-GPS Longitude,3-GPS Altitude,3-GPS Sat Count,4-HTU21D Humidity,4-HTU21D Humidity Temperature,5-NTC Temperature A,5-NTC Resistance A,6-Hanwei CO ppm,6-Hanwei CO SUP VDC,6-Hanwei CO VDC ,7-Hanwei CH4 ppm,7-Hanwei CH4 SUP VDC,7-Hanwei CH4 VDC ,8-IST HYT 271 Humidity,8-IST HYT 271 Humidity Temperature,13-NTC Temperature B,13-NTC Resistance B,14-EEH210 Humidity,14-EEH210 Humidity Temperature,15-IMS PT100A Temperature,15-IMS PT100A Resistance,16-IMS PT100B Temperature,16-IMS PT100B Resistance,17-IST HYT 271 Humidity B,17-IST HYT 271 Humidity Temperature B,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,
2022/07/11 01:46:01.5880,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.56,7.04,100,7.22,2022/07/11,01:45:58,-51.221168,71.1404521,9.413,4,
2022/07/11 01:46:02.5412,0.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.46,8.38,73.4,9.02,2022/07/09,02:00:47,-51.2212957,71.1404609,-0.962,8,
2022/07/11 01:46:02.5724,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.19,8.45,73.3,9.09,2022/07/09,02:00:48,-51.2212961,71.1404604,-0.932,8,
2022/07/11 01:46:02.5880,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.3,8.45,73.3,9.1,2022/07/09,02:00:49,-51.221294,71.1404611,-0.891,8,
2022/07/11 01:46:02.6192,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.38,8.45,73.3,9.07,2022/07/09,02:00:50,-51.2212895,71.1404616,-1.47,8,
2022/07/11 01:46:02.6505,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.47,8.45,73.3,9.12,2022/07/09,02:00:51,-51.2212863,71.1404636,-0.889,8,
2022/07/11 01:46:02.6661,1.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.45,8.44,73.3,9.12,2022/07/09,02:00:52,-51.2212863,71.1404625,-0.75,8,
2022/07/11 01:46:02.6973,1.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.46,8.45,73.3,9.12,2022/07/09,02:00:53,-51.2212835,71.1404614,-1.21,8,
2022/07/11 01:46:02.7286,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.43,8.45,73.3,9.14,2022/07/09,02:00:54,-51.2212814,71.1404605,-1.665,8,
2022/07/11 01:46:02.7442,1.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.42,8.45,73.3,9.13,2022/07/09,02:00:55,-51.2212821,71.1404603,-1.553,8,
2022/07/11 01:46:02.7754,1.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.42,8.46,73.3,9.13,2022/07/09,02:00:56,-51.2212815,71.1404602,-2.012,8,
2022/07/11 01:46:02.8067,1.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.43,8.47,73.3,9.13,2022/07/09,02:00:57,-51.2212798,71.1404596,-2.892,8,
2022/07/11 01:46:02.8223,1.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.47,8.47,73.3,9.14,2022/07/09,02:00:58,-51.2212811,71.1404594,-3.141,8,
2022/07/11 01:46:02.8536,1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.48,8.46,73.3,9.13,2022/07/09,02:00:59,-51.2212786,71.140459,-3.342,8,
